"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Europe & Central Asia","ECS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","938.499581115013","969.517544966761","1093.98764263075","1355.86319707068","1573.13685393339","1665.36433702625","1785.19208533202","2055.89554761357","2299.25868036112","2201.52043149018","2186.58869558742","2368.95821458207","2273.83236495476","2381.39945937421","2429.41463811302","2100.32573186957","2096.572082878","2191.56198069926","2345.45569771891","2334.12534343858","","",
"Ecuador","ECU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.12062454","71.11089325","97.16691589","131.98309326","149.81384277","167.94581604","189.84698486","190.51663208","228.485672","241.16140747","283.41574097","336.8609314","384.23394775","411.90673828","428.79379272","458.81420898","441.17092896","461.57546997","495.16958618","486.49215698","","",
"Egypt, Arab Rep.","EGY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.65684509","73.07783508","68.25554657","53.82350159","53.93090057","63.86014175","71.35442352","78.95716858","97.20935059","106.66519165","113.24819946","125.25486755","150.71841431","150.61959839","167.24708557","183.43261719","153.48695374","113.97537994","125.54537201","149.84031677","","",
"Euro area","EMU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1750.6594110824","1792.15285884015","1996.2346713026","2501.62821453992","2860.43637565405","2977.7562247872","3146.76213651017","3569.00300170247","4030.78758719716","3964.64186191622","3849.3779265112","4113.62134413743","3836.96672367254","4018.91916107674","4106.92438762085","3522.89333429184","3598.21801377212","3782.04096001929","4071.12818865977","4001.05361946101","","",
"Eritrea","ERI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.75257683","14.51352882","15.21526051","18.9991188","22.12163734","20.64316559","22.02857208","17.96751785","19.32589912","22.39599228","24.71432877","33.53648758","26.23007774","29.8780117","31.9061451","26.82021332","22.65307236","20.79556274","23.97976303","25.2679348","","",
"Spain","ESP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1005.28399658","1045.05065918","1174.5793457","1641.05871582","1924.4453125","2060.33081055","2242.17822266","2606.17895508","2995.04980469","2937.53442383","2789.53393555","2909.11767578","2591.01611328","2629.60546875","2679.62939453","2349.05444336","2376.72119141","2526.72045898","2740.26928711","2711.19287109","","",
"Estonia","EST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.71313477","214.70414734","250.48020935","349.05804443","455.06811523","524.68011475","600.50787354","832.73309326","1038.56225586","963.01965332","926.4541626","1015.96826172","1013.31420898","1144.64685059","1238.92700195","1112.9140625","1186.1027832","1350.38061523","1552.63244629","1598.81884766","","",
"Ethiopia","ETH","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38449526","5.61692476","5.25928497","5.84133863","5.88065052","6.65360308","8.66179371","11.98231506","13.45180225","15.63803864","16.7058506","15.11117077","20.66479492","19.88365173","22.27192688","23.91623878","25.07559586","24.92481232","24.29408836","26.74220467","","",
"European Union","EUU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1432.32273456695","1474.80048114784","1651.10008453235","2071.6039895439","2374.52276262539","2486.45719818358","2636.33323995351","3008.45925888645","3418.28687841798","3342.13115907627","3265.3131701646","3520.889927359","3295.52626828281","3462.66601541679","3536.82572368536","3037.81406845808","3106.97023009137","3275.55293979804","3531.35661780798","3476.64589113949","","",
"Fragile and conflict affected situations","FCS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.8899190320874","40.4239490723364","34.933397664063","39.4320094094111","46.1813702948505","53.3361104891489","69.7165401200387","82.4970764103897","94.3463577924513","95.5219544048871","102.545815360266","102.739902140706","106.309200529038","107.16784053059","106.067221645214","98.0729180955397","88.623373026746","92.4957517095248","85.665085511357","82.1774938356059","","",
"Finland","FIN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1722.8326416","1806.0501709","2054.26293945","2606.77587891","3035.97875977","3228.95214844","3407.66552734","3911.96582031","4481.21679688","4347.12158203","4249.60205078","4715.93505859","4572.5234375","4892.09716797","4922.67578125","4127.14990234","4107.06298828","4233.46826172","4515.67724609","4450.30273438","","",
"Fiji","FJI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.02472687","64.19378662","73.04816437","91.39411163","117.67280579","129.10287476","135.92700195","150.64466858","143.73783875","128.65789795","135.16870117","149.02316284","162.41482544","167.81086731","188.83432007","179.22097778","185.34675598","194.43666077","216.09642029","235.67501831","","",
"France","FRA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2161.85302734","2192.71582031","2449.75830078","3006.3059082","3458.62744141","3575.02514648","3811.55175781","4312.31054688","4807.37451172","4737.578125","4592.38330078","4931.87792969","4644.59570313","4893.47607422","4982.99121094","4201.55566406","4257.14990234","4402.07958984","4657.75292969","4491.73535156","","",
"Faroe Islands","FRO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.45785522","190.07368469","178.55958557","219.36360168","270.71679688","417.72436523","257.90270996","272.11096191","304.5819397","341.31835938","378.24478149","393.68103027","384.1512146","363.26303101","348.32009888","361.47207642","395.79208374","402.18200684","417.68972778","415.19827271","","",
"Gabon","GAB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.96137238","125.87947083","137.92825317","174.49160767","191.20838928","199.66485596","223.49909973","267.6078186","286.5473938","298.61239624","219.07191467","276.48001099","237.58187866","275.09753418","244.75701904","196.24397278","217.0552063","201.05853271","218.47528076","215.01914978","","",
"United Kingdom","GBR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2029.52490234","2101.83642578","2386.21240234","2796.34106445","3384.60522461","3552.64306641","3842.67578125","4450.12890625","4301.11669922","3841.87890625","3904.50708008","4156.57714844","4222.08496094","4344.66845703","4740.11035156","4477.28564453","4067.17578125","3966.05834961","4270.22119141","4312.88916016","","",
"Georgia","GEO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.85281754","55.22227478","64.06044006","77.73462677","100.87417603","126.44508362","145.05230713","186.61778259","268.14035034","257.06176758","271.0166626","296.68869019","326.47607422","334.6890564","345.25598145","275.84082031","301.54577637","285.98770142","312.74691772","291.12203979","","",
"Ghana","GHA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.60114098","19.63329506","20.25615883","23.8780365","26.37380219","40.9943161","47.44151688","56.52696991","63.90114212","63.79364777","73.89850616","98.95211029","86.2456131","108.43035889","80.82213593","80.59490204","66.85624695","68.02945709","76.83074188","75.28166199","","",
"Gibraltar","GIB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.25880432","22.10682106","25.11639214","25.97828102","26.85198975","19.9973259","16.37116814","22.65229225","23.32743073","24.11286354","23.04636955","24.67529106","24.29986","26.61382103","37.69287872","44.68756485","39.52141953","33.49687195","35.70616531","43.03782272","","",
"Gambia, The","GMB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.86863708","42.06741714","40.10683441","32.37854767","35.62044907","38.13536453","41.04983521","44.29708099","50.54489899","43.181633","43.80532837","41.94842529","38.35943222","27.41661644","27.0407753","20.98540878","25.43909264","28.17404747","35.81452942","29.72580338","","",
"Guinea-Bissau","GNB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.97258759","22.55652237","21.6668129","25.36907578","33.14950943","34.49228668","33.5909462","38.92570114","46.37084961","41.68201065","38.65888214","46.01939011","38.86497116","47.39303589","66.8697052","53.94601822","58.17870712","56.28972626","61.23582077","62.57557678","","",
"Equatorial Guinea","GNQ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.02703094","58.39388657","73.83692169","108.55356598","138.13894653","163.8336792","195.41931152","250.27494812","421.31564331","308.5909729","314.40917969","336.20602417","274.33688354","382.46206665","425.29580688","328.95062256","290.87692261","286.14675903","310.58486938","254.89109802","","",
"Greece","GRC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","885.41040039","1004.81542969","1168.82409668","1566.40979004","1782.69592285","1935.26757813","2052.87548828","2426.75952148","2840.50854492","2809.05957031","2564.36938477","2338.91503906","1948.24853516","1813.87792969","1705.11450195","1452.05200195","1488.19812012","1505.94592285","1572.6842041","1500.5949707","","",
"Grenada","GRD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270.98391724","283.47583008","322.0144043","300.36419678","308.14840698","341.89974976","340.39715576","377.75787354","421.84429932","396.14376831","393.33410645","423.11541748","433.50952148","438.27972412","399.53253174","422.72177124","427.35168457","472.76403809","479.81176758","534.27441406","","",
"Greenland","GRL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.95554352","100.39343262","107.95598602","113.61289978","122.26273346","132.33413696","148.71377563","158.33392334","174.77886963","168.18478394","173.75178528","189.24290466","198.46655273","196.1355896","213.94274902","229.80619812","241.78253174","259.9125061","259.62017822","271.02127075","","",
"Guam","GUM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.88974762","61.65347672","66.68852234","69.84244537","76.36300659","87.04457092","100.00650024","127.5428772","140.14712524","151.09638977","162.66496277","184.65995789","199.45344543","208.71324158","213.44784546","224.33634949","233.52494812","264.54226685","301.44827271","325.88516235","","",
"High income","HIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2398.03918958863","2486.00475642477","2692.43662230072","3057.17550645833","3368.96601228246","3549.87823476399","3740.36444691521","4059.56090364645","4344.7040052676","4402.7280965857","4541.95296977033","4881.88988172523","4897.30380016661","4933.19412048036","5077.67851669881","4913.83278224991","5078.86656250741","5261.67694099567","5529.46477896376","5635.45358239903","","",
"Hong Kong SAR, China","HKG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.51774597","67.19782257","70.8179245","79.79921722","83.47966766","98.11772919","112.44800568","127.98851013","149.64785767","161.00054932","166.16116333","183.60168457","185.62591553","178.24165344","174.59979248","172.29205322","180.16775513","171.51489258","180.88980103","187.55433655","","",
"Heavily indebted poor countries (HIPC)","HPC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7313041029129","16.7957956132962","17.5648129063537","20.1684760178984","23.1423453814053","26.1688906411331","30.2668622676611","35.0565353755092","39.4533548800172","40.1326523268737","41.9064614272259","47.7149960121965","47.0556799767376","50.996492794834","51.3591332410841","50.7987826876918","50.7895081129075","52.6436803820864","47.2145520861946","46.2811475402648","","",
"Croatia","HRV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","371.06213379","388.32489014","386.4440918","512.15209961","634.62030029","727.13104248","816.01702881","1041.03442383","1258.87243652","1187.54528809","1126.37365723","1132.49890137","1029.97119141","889.94451904","909.37164307","795.52081299","840.9050293","902.62524414","1014.22235107","1040.08569336","","",
"Haiti","HTI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.78231049","26.90669823","21.99154663","18.31630516","23.67709351","24.89042091","28.71922302","37.11300278","39.96041489","40.94065857","54.9171524","75.70629883","73.7585144","58.3646965","64.02371216","67.40187836","59.13440323","62.79301834","63.13831329","56.99440002","","",
"Hungary","HUN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313.10858154","359.69747925","473.12783813","682.86566162","798.45361328","895.20330811","893.20300293","1003.25817871","1117.20227051","943.68768311","983.11083984","1063.43225098","961.1383667","990.63116455","1006.15649414","870.51940918","914.19354248","985.79901123","1074.01757813","1062.39416504","","",
"IBRD only","IBD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.7486140877353","78.6358594136686","77.1783985727591","85.562691590084","99.5824044903518","117.416740864521","136.579900927451","165.014875306943","198.719780041774","203.756546601675","234.577698717653","270.469197158985","287.713236332619","307.248740753891","313.747804340097","298.586778292107","294.647065778171","324.763072351757","341.9983563207","353.36042638865","","",
"IDA & IBRD total","IBT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.0323103072217","65.4845871118936","64.1837777671779","71.5203850565014","82.8961313839466","97.4231017724514","113.159624837227","135.897666828691","162.630960095518","165.982594116695","189.692543092387","217.668503521781","230.69306594917","246.740309413852","251.746127422388","239.465719470451","236.300525923046","258.078611028899","269.682921962087","277.53597514164","","",
"IDA total","IDA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.720060415962","16.1957054219845","17.0196593628346","20.9594337446048","23.5965348776012","27.2920172083005","32.1124374396128","36.5104183279387","41.0614755409038","40.4054223174555","43.9127813564536","48.44313083558","50.3583770473172","54.5799384264118","57.1712541729539","56.1489055717256","54.1828922102387","54.0721626595982","51.4329753339687","52.0762852289575","","",
"IDA blend","IDB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1924467334127","18.2521547939368","18.6493333890111","26.3725248638978","29.3703511718058","35.3835733438043","43.1777967155948","47.6889493793952","52.2880921495172","47.7473847253814","53.5845385034489","58.1554457981695","63.2004269694004","69.5014862831059","73.9451509380169","70.0647599587274","65.5024171081241","62.0316229534858","60.7561069098103","62.1004997232104","","",
"Indonesia","IDN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.72359753","17.24096489","19.39154434","26.05935287","26.52274895","34.78797531","45.2936058","57.12649536","60.42224503","63.60499191","87.14134216","108.90615845","107.66363525","103.98308563","103.5038681","97.4282608","107.64949036","111.44986725","111.6594696","120.12496185","","",
"IDA only","IDX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4324297032542","15.1203048829533","16.1902278820193","18.2005973951614","20.6526213810799","23.1650512561393","26.4689689503421","30.804858930926","35.3200124390531","36.6416060949293","38.8022445233671","43.3043561258659","43.5667738442959","46.512139762262","48.1316314703744","48.6791983258343","47.9547772342106","49.7589628001831","46.3960932444847","46.6758302304053","","",
"Isle of Man","IMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.50239372","19.79767799","20.23548126","21.99779892","25.06458473","27.66702271","29.56233788","35.85623932","37.88212204","38.30339432","45.12977219","48.60390472","48.94621658","56.11839676","57.07431793","58.91690063","60.60255051","57.55659103","60.26567459","63.74832153","","",
"Not classified","INX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1564.83740234","1823.73474121","2200.35742188","2910.93212891","3483.16064453","3938.19116211","4147.13232422","4858.64501953","5638.77929688","5502.88769531","5133.45507813","5558.296875","5222.04492188","5328.57910156","5329.98046875","4561.38916016","4709.16845703","5010.25634766","5484.22119141","5428.58886719","","",
"Iran, Islamic Rep.","IRN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.85904694","94.61769867","105.77117157","116.61520386","142.40454102","174.84387207","199.80201721","248.38494873","302.4498291","371.42010498","445.66363525","530.71380615","525.5848999","418.88528442","387.37609863","377.8374939","458.25817871","481.5763855","484.28659058","470.43460083","","",
"Iraq","IRQ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1536808","53.49328613","53.76188278","57.49062729","98.87436676","140.75538635","145.22535706","150.45606995","168.74902344","183.91609192","199.51622009","190.6933136","156.83721924","159.73895264","214.3563385","239.41297913","253.31463623","","",
"Iceland","ISL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2873.84814453","2557.26953125","3091.28833008","3861.73608398","4430.375","5111.64208984","4986.39794922","5926.80712891","4851.42138672","3652.20849609","3589.55566406","3860.0300293","3705.94604492","4029.2331543","4474.54931641","4280.49072266","5068.10009766","6144.54638672","6565.87939453","6274.95947266","","",
"Israel","ISR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1513.94470215","1559.08325195","1403.31604004","1433.67077637","1488.16137695","1555.03601074","1593.60986328","1799.73254395","2144.8215332","2039.00305176","2234.94970703","2437.04614258","2402.91577148","2678.36181641","2819.57177734","2670.46679688","2818.50537109","3118.43359375","3329.23291016","3456.38696289","","",
"Italy","ITA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1524.23962402","1586.65710449","1762.53759766","2163.02539063","2565.62744141","2677.55224609","2832.69775391","3092.55883789","3504.11157227","3337.75073242","3217.68286133","3392.01269531","3086.30322266","3149.24267578","3154.27587891","2675.67163086","2699.73291016","2809.72143555","3000.7109375","2905.5","","",
"Jamaica","JAM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191.47247314","177.26374817","171.27206421","146.88262939","179.38470459","186.54173279","182.25622559","246.01036072","276.53768921","223.11180115","249.08258057","267.73898315","254.50778198","247.21296692","249.72155762","276.05673218","276.13690186","311.7326355","319.87716675","327.40353394","","",
"Jordan","JOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159.14764404","170.04580688","174.00019836","171.04766846","184.51148987","193.5009613","202.44813538","227.0579071","293.36459351","328.34686279","305.29360962","313.93478394","305.71707153","289.82498169","297.8348999","310.6847229","298.80917358","337.75540161","335.21057129","334.04421997","","",
"Japan","JPN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2740.67480469","2479.81152344","2404.64648438","2642.22705078","2875.93359375","2883.30004883","2754.37744141","2772.69702148","3213.69555664","3686.15429688","4060.4909668","5087.35644531","5212.18359375","4336.10693359","4099.28027344","3733.37646484","4174.42236328","4121.03662109","4256.09570313","4360.47363281","","",
"Kazakhstan","KAZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.99633026","51.56954956","59.46535873","76.02937317","112.70569611","144.70140076","177.00895691","180.50115967","256.54428101","251.49954224","249.2689209","303.98086548","377.12728882","370.09402466","380.66009521","319.04992676","263.48373413","281.61776733","275.85461426","272.96524048","","",
"Kenya","KEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.51720238","21.25755501","21.68992996","25.03597069","27.09413719","30.47352028","40.28915024","49.51648712","54.57352448","54.56043243","58.21165848","56.46788025","63.82013702","66.80593872","71.83386993","69.77667999","72.51428223","65.11084747","73.54042816","83.41162872","","",
"Kyrgyz Republic","KGZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.29036808","13.16161728","14.77255917","22.32097054","27.23155212","36.11393356","45.97068405","50.84462738","63.82300568","60.6509285","61.45378494","79.82953644","99.98524475","104.78458405","94.01564789","80.11972809","71.92367554","76.98123169","65.73706055","62.14477539","","",
"Cambodia","KHM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.732481","22.56290054","24.55882645","25.21897125","28.98139381","32.4956665","33.02710342","30.96165848","49.21836472","55.96894836","54.29156113","66.20181274","69.04489136","71.99204254","73.28150177","72.03400421","77.65436554","79.27455139","92.90358734","113.31044006","","",
"Kiribati","KIR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.88991547","90.62192535","98.50437927","108.27010345","140.29519653","139.9230957","134.90600586","156.48007202","200.83670044","176.545578","139.495224","148.80270386","154.00323486","162.52476501","162.96076965","123.3463974","147.77731323","175.06552124","202.2019043","172.30574036","","",
"St. Kitts and Nevis","KNA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","458.55938721","451.68023682","473.88653564","487.41549683","491.52450562","551.97991943","678.22387695","692.07739258","856.41271973","842.46270752","828.48223877","872.8114624","829.82159424","877.50299072","891.93127441","958.0848999","1059.45751953","1072.09655762","1004.72302246","1087.80102539","","",
"Korea, Rep.","KOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","474.23623657","508.36132813","544.03717041","644.13214111","717.29193115","886.28741455","1064.65270996","1223.01843262","1151.71606445","1105.79052734","1365.9128418","1512.53271484","1565.65600586","1700.95288086","1899.13891602","1919.03735352","2033.85119629","2257.51757813","2543.59643555","2624.53320313","","",
"Kuwait","KWT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","406.41134644","528.69750977","557.56756592","611.35742188","636.68395996","716.55084229","779.25830078","882.0713501","1067.61730957","1016.609375","1033.38378906","1134.39294434","1212.57043457","1228.76708984","1285.00769043","1259.18457031","1308.10620117","1384.57824707","1733.80908203","1758.67419434","","",
"Latin America & Caribbean (excluding high income)","LAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","275.846694659809","268.577279193085","230.085009695814","240.756442685739","272.747815469544","330.556055146144","385.843549179284","461.565089468891","530.280552962383","525.185281661648","624.467524455403","710.530256717589","705.715763317944","734.852006229957","740.550119972634","655.406462313585","615.242408610032","707.26711019884","657.630510598305","643.142555851478","","",
"Lao PDR","LAO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.38795185","14.76590061","13.1817894","17.97390747","16.57514763","17.68591881","19.61174774","25.21520042","27.20223045","36.2555275","34.99440384","27.4563961","32.84053421","43.96371841","45.96818924","52.50928497","54.87627792","61.99768066","57.70953369","68.22131348","","",
"Lebanon","LBN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.60198975","459.46578979","418.09030151","385.02694702","370.42245483","345.35742188","400.70999146","445.77624512","477.75701904","515.38916016","577.359375","627.64221191","556.73999023","560.36950684","577.87902832","566.79968262","603.61846924","606.83740234","695.05877686","663.05108643","","",
