Country Name,Year,LifeExp,GDP,Health_Expenditure,CO2
Europe & Central Asia (IDA & IBRD countries),2003,68.7734207924604,2890.83947199859,164.093444857017,7.19320704995669
Togo,2003,55.639,390.303627156755,15.73219013,0.337576038616363
Thailand,2003,73.155,2350.84645917995,76.5091095,2.96293627437172
Tajikistan,2003,65.552,233.091549011608,11.17181587,0.32671452686001
Turkmenistan,2003,65.746,1256.05714438451,208.86752319,9.73946529684906
Latin America & the Caribbean (IDA & IBRD countries),2003,71.8815448683041,3648.55547435338,246.125464731578,2.36474062251963
Timor-Leste,2003,60.871,529.219759164846,14.7028265,0.183442483539424
Middle East & North Africa (IDA & IBRD countries),2003,69.1230574789837,1912.03109537342,83.0062190118437,3.02457069128213
Tonga,2003,69.495,1937.0458738653,74.03245544,1.14931517400432
South Asia (IDA & IBRD),2003,64.1993917380713,531.147416962199,20.1307642185528,0.781250573044382
Sub-Saharan Africa (IDA & IBRD countries),2003,52.36952152081,765.001557262086,44.5897189245796,0.794416027946412
Trinidad and Tobago,2003,69.729,8352.46315761855,374.00271606,11.4144454494891
Tunisia,2003,74.305,2693.10882684886,150.82670593,2.10912556831124
Turkiye,2003,72.89,4704.72564390808,238.68717957,3.27753498598963
Tuvalu,2003,63.631,2012.46531750813,287.87768555,1.03434006790263
Tanzania,2003,54.895,419.772369384766,20.81579018,0.100712708225889
Uganda,2003,50.368,250.69059279441,14.43743706,0.05957183757986
Ukraine,2003,68.2107317073171,1087.78564453125,68.91546631,6.90670661176595
Upper middle income,2003,71.8863189215023,2176.74403917377,118.878667015774,3.8707946799983
Uruguay,2003,75.785,3638.94139769575,378.65307617,1.35641262107816
United States,2003,77.0365853658537,39490.2749557007,5732.22949219,19.5064994461044
Uzbekistan,2003,67.04,396.377979026633,25.58103943,4.76813487599013
St. Vincent and the Grenadines,2003,72.352,4500.92733395418,186.05574036,2.03345478809921
"Venezuela, RB",2003,71.94,3243.36880476351,245.40156555,5.2660713504147
Vietnam,2003,72.98,485.450909101852,22.37121964,0.870196791819891
Vanuatu,2003,69.276,1517.29403965853,55.42980957,0.434241397563803
World,2003,68.6068105584819,6127.71482090896,583.785283898949,3.95740055830109
Samoa,2003,71.496,1778.85571815381,85.76576996,0.90695690241218
"Yemen, Rep.",2003,64.541,583.391150379462,35.71838379,0.92625622568928
South Africa,2003,54.331,4095.71022983511,296.92437744,7.34013063386871
Zambia,2003,48.284,452.283810936391,31.30976868,0.191917798993045
Africa Eastern and Southern,2004,53.5454571098034,985.530234702093,64.20632020029,1.02766437578895
Afghanistan,2004,57.944,221.657604182947,20.4127636,0.0437301352730113
Africa Western and Central,2004,51.8191317940034,841.357960964114,38.723171853379,0.501186260829957
Angola,2004,50.592,1254.69556291539,49.81074142,0.929619336237945
Albania,2004,76.376,2373.58129170055,156.56817627,1.40405868767094
Arab World,2004,67.8959120441891,3371.90099475959,122.560777009589,3.55175070393635
United Arab Emirates,2004,76.453,37017.736365469,894.54040527,27.5483754663028
Argentina,2004,74.855,4258.16026060875,311.64505005,3.65617809467905
Armenia,2004,71.421,1166.63820390025,72.17178345,1.22645555663085
Antigua and Barbuda,2004,75.672,11650.8484770858,585.72125244,5.0670754862551
Australia,2004,80.490243902439,30819.9934867745,2767.13696289,18.3522349611154
Austria,2004,79.1804878048781,36889.2335135194,3594.65039063,9.27561409968639
Azerbaijan,2004,67.346,1045.00937916805,27.38257599,3.40817425702069
Burundi,2004,52.01,128.538422519456,9.8821106,0.021065949051929
Belgium,2004,78.8780487804878,35429.4077933344,3326.63720703,10.9412242294738
Benin,2004,56.826,784.119122642955,24.56986427,0.335674452966872
Burkina Faso,2004,52.416,405.45130104192,17.64383125,0.0788339845278287
Bangladesh,2004,67.187,469.116458369252,11.08631516,0.219973061310162
Bulgaria,2004,72.5634146341463,3389.70680201547,233.11332703,6.12554853369942
Bahrain,2004,76.56,15777.9636408956,550.35980225,21.5129627358727
"Bahamas, The",2004,72.478,26393.4139538137,1148.94238281,6.5580651084704
Bosnia and Herzegovina,2004,76.133,2451.82168073601,244.52740479,3.75827319649329
Belarus,2004,68.9560975609756,2378.62328600741,142.74801636,5.75942035356173
Belize,2004,69.227,5106.05303386642,170.21199036,1.61688616245228
Bolivia,2004,64.004,951.951622939377,47.04486847,1.02969970539283
Brazil,2004,71.131,3623.24799633539,295.52862549,1.77845580136677
Barbados,2004,74.727,12828.4389489954,915.30462646,5.06508264019333
Brunei Darussalam,2004,74.65,21839.62541025,619.2869873,14.1485483995011
Bhutan,2004,65.268,1050.05124227377,46.90710449,0.446160010916074
Botswana,2004,51.617,4818.21310297023,293.97195435,2.13545912565065
Central African Republic,2004,46.038,309.190261549746,14.26363945,0.0558912007743908
Canada,2004,79.8926829268293,32143.6814078562,2925.06713867,16.7942699644123
Central Europe and the Baltics,2004,73.7304349327381,7178.01644527337,446.736799260729,6.91270708579154
Switzerland,2004,81.0878048780488,54659.4571488233,5608.703125,6.1275096881502
Chile,2004,77.616,6185.50633517632,427.51669312,3.4317716257297
China,2004,73.748,1508.66809788266,63.26198578,3.9541074584563
Cote d'Ivoire,2004,51.363,1267.76490058915,69.84380341,0.294959741239501
Cameroon,2004,54.178,1119.98092961024,40.62355042,0.304591344927223
"Congo, Dem. Rep.",2004,53.426,187.856781029954,8.57719994,0.0353913814585773
"Congo, Rep.",2004,56.986,1314.41136036864,27.93210793,0.99350495593199
Colombia,2004,72.695,2811.19787141394,157.57557678,1.34723491047339
Comoros,2004,59.48,1090.42723486418,68.60703278,0.25810715569447
Cabo Verde,2004,71.999,1900.88900021074,98.08786774,0.678198813178886
Costa Rica,2004,78.331,4376.08042847261,292.03182983,1.39672687575726
Caribbean small states,2004,70.1953125765024,6453.1436981051,316.69730118988,5.25266953065091
Cuba,2004,76.912,3403.29616311163,231.98782349,2.25918364457551
Cyprus,2004,77.944,23792.62109375,1286.97155762,7.63730480679813
Czechia,2004,75.7219512195122,11749.8526643577,746.32891846,12.1054015686817
Germany,2004,78.6804878048781,34106.6581224001,3459.82495117,9.95040259124952
Djibouti,2004,57.759,813.897943575246,40.28805161,0.488774685822313
Denmark,2004,77.4926829268293,46511.5983324305,4194.87353516,9.94167284369708
Dominican Republic,2004,70.331,2468.43767294515,106.65016174,1.91084352643123
Algeria,2004,71.762,2624.79523151946,92.50652313,2.75267566490605
East Asia & Pacific (excluding high income),2004,72.0268499133635,1425.59793264539,55.9461754506126,3.24206202945105
Early-demographic dividend,2004,65.7429019912854,1577.92155687981,77.4091485772857,1.67398654952635
East Asia & Pacific,2004,72.9635672409052,4609.60354809519,277.860690678498,4.05649831211497
Europe & Central Asia (excluding high income),2004,68.3074280975041,3380.68415397544,181.150264926613,7.30046423603386
Europe & Central Asia,2004,74.0545397222629,18128.2022828824,1573.13685393339,7.81955004718074
Ecuador,2004,74.279,2703.56567057465,149.81384277,1.93430273855858
"Egypt, Arab Rep.",2004,68.613,1016.25388395628,53.93090057,1.86397673024349
Euro area,2004,79.2769659051301,31004.9761022314,2860.43637565405,8.406474128013
Eritrea,2004,59.899,401.374525156058,22.12163734,0.246096834453758
Spain,2004,79.8707317073171,24907.0008505856,1924.4453125,7.81792130935957
Estonia,2004,71.909756097561,8914.10355674451,455.06811523,12.4912850594574
Ethiopia,2004,53.235,134.542486332684,5.88065052,0.070782567075594
European Union,2004,78.1144998957159,26307.6099213687,2374.52276262539,8.08068153476674
Fragile and conflict affected situations,2004,56.6585573012509,1010.66141129762,46.1813702948505,0.831822777368258
Finland,2004,78.7146341463415,37772.1781110398,3035.97875977,12.9452512857603
Fiji,2004,66.424,3124.60738926325,117.67280579,1.69610038676884
France,2004,80.1634146341463,33797.1624418436,3458.62744141,6.02379241763573
"Micronesia, Fed. Sts.",2004,70.838,2155.78169026723,270.71679688,1.43577591507135
Gabon,2004,61.838,5483.14490740061,191.20838928,4.29747877905589
United Kingdom,2004,78.7463414634146,40390.7858294925,3384.60522461,9.05315858404864
Georgia,2004,70.567,1305.04748557208,100.87417603,0.858087123997179
Ghana,2004,59.191,405.422648152147,26.37380219,0.304933097692105
Guinea,2004,54.117,405.696050720588,26.85198975,0.197521736143154
"Gambia, The",2004,58.088,596.628948746453,35.62044907,0.198483457859445
Guinea-Bissau,2004,52.15,394.995822138113,33.14950943,0.148477109640865
Equatorial Guinea,2004,55.036,5337.61438929676,138.13894653,7.50282845661385
Greece,2004,79.0390243902439,21995.477943746,1782.69592285,9.11352910363185
Grenada,2004,71.788,5470.60331451653,308.14840698,2.1001497879061
Guatemala,2004,69.165,1859.098363351,122.26273346,0.847650879491012
Guyana,2004,64.93,1036.01987731035,76.36300659,2.19614314788152
High income,2004,78.4641851934628,31689.4477736295,3368.96601228246,11.9472520527464
Honduras,2004,69.796,1201.24915380546,83.47966766,1.02391754142492
Heavily indebted poor countries (HIPC),2004,54.740409284175,452.43363995333,23.1423453814053,0.182191623125639
Croatia,2004,75.520243902439,9760.13086042749,634.62030029,4.90173311840118
Haiti,2004,58.475,673.65589744338,23.67709351,0.18635295508198
Hungary,2004,72.6487804878049,10301.7033946743,798.45361328,5.57526313304677
IBRD only,2004,69.4898789285699,1926.13816535373,99.5824044903518,3.03330990858146
IDA & IBRD total,2004,66.9250595201907,1634.69429075952,82.8961313839466,2.4617469382986
IDA total,2004,58.044287581719,626.538707719183,23.5965348776012,0.481842958503569
IDA blend,2004,57.0240656056429,760.511226858584,29.3703511718058,0.918187267457143
Indonesia,2004,65.75,1136.75521127965,26.52274895,1.51032182099909
IDA only,2004,58.5674881619523,558.752432141067,20.6526213810799,0.257300691331638
India,2004,64.524,624.105094371897,25.06458473,0.95547292434205
Ireland,2004,78.5390243902439,47754.2023194244,3483.16064453,10.9796368456647
"Iran, Islamic Rep.",2004,71.37,2751.7930417505,142.40454102,6.04763799473075
Iraq,2004,65.031,1314.76255894742,53.49328613,3.16271815469671
Iceland,2004,80.9975609756098,47334.9306537723,4430.375,7.94319225005581
Israel,2004,80.1463414634146,20557.0786270029,1488.16137695,9.27595826808813
Italy,2004,80.7804878048781,31317.2007943296,2565.62744141,8.18925745010484
Jamaica,2004,70.86,3819.28423090316,179.38470459,3.96768185828063
Jordan,2004,72.772,2062.69597047352,184.51148987,3.35838382634627
Japan,2004,82.030243902439,38298.9801712303,2875.93359375,9.46963451746574
Kazakhstan,2004,66.06,2874.28848272999,112.70569611,10.5262217544025
Kenya,2004,56.361,462.61821577443,27.09413719,0.213843272232614
Kyrgyz Republic,2004,68.1536585365854,433.234976590867,27.23155212,1.08919230175711
Cambodia,2004,63.552,410.086132919785,28.98139381,0.182846671659937
Kiribati,2004,64.989,1063.84102999752,140.29519653,0.519620892345549
"Korea, Rep.",2004,77.6658536585366,16496.1200942502,717.29193115,10.1057518151682
Kuwait,2004,76.792,27601.4000590722,636.68395996,28.7488024493423
Latin America & Caribbean (excluding high income),2004,72.0806394460738,4060.39907809262,272.747815469544,2.23563514193262
Lao PDR,2004,60.293,410.251318986101,16.57514763,0.209772019108838
Lebanon,2004,75.976,4625.30424673265,370.42245483,3.90836995844113
Liberia,2004,56.013,287.274691932321,26.17549706,0.17934651969567
Libya,2004,71.49,5823.63794340523,201.76945496,8.52034502026135
St. Lucia,2004,72.028,6494.60034867886,314.05532837,2.73990944951608
Latin America & Caribbean,2004,72.3435692057567,4306.4998431795,280.575683190145,2.45840532882987
Least developed countries: UN classification,2004,57.8106272580459,408.304238459599,17.6525253288251,0.191038611380993
Low income,2004,55.6033727558921,587.524574675293,19.5550076903787,0.395102634829509
Sri Lanka,2004,67.091,1065.78443680197,50.92406845,0.663841662855763
Lower middle income,2004,64.1477912783872,837.127458310158,34.3784505188917,1.19842884264963
Low & middle income,2004,66.8054976318806,1548.99323786032,77.5317064831051,2.39640857920009
Lesotho,2004,43.711,761.181038791723,40.47373199,0.216582790610057
Late-demographic dividend,2004,72.6380855563125,2432.13069616931,123.803842798014,4.24779460551362
Lithuania,2004,71.9609756097561,6700.32719189382,366.95968628,3.52672056362743
Luxembourg,2004,79.1219512195122,76544.9170868473,5610.35351563,25.4532353494627
Latvia,2004,72.0268292682927,6378.66652057115,393.29806519,3.36703009628252
Morocco,2004,68.231,1964.080078125,93.63453674,1.36482639347277
Moldova,2004,67.861,897.178494749468,64.60714722,2.68644282514619
Madagascar,2004,60.149,277.50783148847,14.94954586,0.0904071233449135
Maldives,2004,73.538,4060.53440515002,294.9519043,2.48233405596836
Middle East & North Africa,2004,70.3384398627153,3921.79200746486,163.339879660629,4.56925783729281
Mexico,2004,74.372,7525.46523432127,445.62039185,3.98380650602556
Middle income,2004,67.8402803508646,1639.21827964813,82.4118017613307,2.58127260118312
North Macedonia,2004,73.5975609756098,2795.89926079271,233.99182129,4.34922941524901
Mali,2004,53.538,427.717345929416,23.00780487,0.116060272849346
Malta,2004,79.2536585365854,15243.159006577,1223.85742188,6.47945987378154
Myanmar,2004,61.25,198.376923858792,6.79912138,0.214413451986369
Middle East & North Africa (excluding high income),2004,69.6247662656893,2220.31044341836,95.4537451081712,3.15392731157121
Mongolia,2004,64.796,784.912071951003,33.172966,3.76682132683387
Mozambique,2004,51.249,387.476453769634,14.07469845,0.0969818273123984
Mauritania,2004,61.593,801.778683129563,30.71713829,0.556578395491338
Mauritius,2004,72.2658536585366,5388.06578367365,189.92880249,2.26862667898974
Malawi,2004,50.453,280.074024136565,16.20174026,0.062040026044445
Malaysia,2004,73.898,4924.33811126582,154.2668457,6.24752145954528
North America,2004,77.7244879766956,40788.0935353683,5785.2812483013,19.3245158512422
Namibia,2004,51.246,3407.84695559523,352.80941772,1.22717992748343
Niger,2004,52.589,281.32537728347,14.30790138,0.0591012806242944
Nigeria,2004,48.767,992.745280113547,44.63315582,0.72193827805196
Nicaragua,2004,67.423,1075.99856237763,65.40616608,0.84103465634608
Netherlands,2004,79.0951219512195,40436.6182310407,3689.42993164,10.5713260889481
Norway,2004,79.8414634146342,57603.836021826,5097.34423828,8.13169250978087
Nepal,2004,64.818,279.724200317908,13.22838974,0.108060441658783
New Zealand,2004,79.5487804878049,25420.234882944,1983.65881348,8.03425080185637
OECD members,2004,77.8959759921834,28768.3485356557,3012.3699399428,10.6344141328709
Oman,2004,74.329,10030.4444262065,301.33010864,12.6617400490842
Other small states,2004,60.8492846038074,6594.81260009401,358.860926802393,5.12506416823481
Pakistan,2004,63.052,631.471170778428,15.63451576,0.695288374004308
Panama,2004,75.544,4629.02931602921,326.21090698,1.72971390456062
Peru,2004,72.668,2393.66589710452,106.03347015,1.11995767718332
Philippines,2004,70.037,1122.85586244523,34.17014694,0.888100918967556
Papua New Guinea,2004,61.761,624.03532132549,25.62973022,0.786567493891809
Poland,2004,74.8463414634146,6681.38647195042,392.00338745,7.90551178775075
Pre-demographic dividend,2004,53.3398016471408,662.150350378491,31.1121979019347,0.447847942639339
Portugal,2004,77.6707317073171,18064.1580932987,1723.74401855,5.92625189022586
Paraguay,2004,70.481,1776.93225816866,82.83692169,0.73296945098008
Pacific island small states,2004,67.8418617253863,2272.91086989584,124.305359326182,1.31398698164478
Post-demographic dividend,2004,78.3363088307307,32625.4279406154,3497.76360666304,12.0304934745633
Qatar,2004,75.961,40792.2764702117,1295.11181641,47.6513056802673
Romania,2004,71.5609756097561,3494.94451718304,190.7950592,4.44485915432724
Russian Federation,2004,65.4709756097561,4102.36474609375,209.19709778,11.1127216423519
Rwanda,2004,55.491,270.179320913252,20.55388832,0.0636953327568359
South Asia,2004,64.5398610012559,605.096035820548,22.8413448552242,0.826471545844442
Saudi Arabia,2004,74.153,10935.0165904482,400.87582397,12.6740109905565
Sudan,2004,56.773,737.108520507813,32.12231064,0.306261714118944
Senegal,2004,60.027,941.873849623517,42.58594131,0.503799938374293
Singapore,2004,79.490243902439,27608.5373712744,867.51263428,9.50880582928808
Solomon Islands,2004,67.801,991.994382601644,66.97502899,0.657078971107996
Sierra Leone,2004,47.577,261.783933484061,29.22132874,0.0957832023705388
El Salvador,2004,70.34,2273.95550275819,193.61167908,1.10675640478765
Serbia,2004,72.6829268292683,3502.80292389567,274.45532227,7.55042383191471
Sub-Saharan Africa (excluding high income),2004,52.8466181215404,924.401745845512,53.4469533919524,0.814787756007691
Sub-Saharan Africa,2004,52.8488071191082,925.429937236101,53.4982213579236,0.815206752344179
Small states,2004,63.2659357452696,6273.61623096982,333.655153909254,4.89697310020624
Sao Tome and Principe,2004,63.731,726.599501747635,80.69898987,0.443889232502985
Suriname,2004,66.416,2906.72527754218,221.22236633,2.72243676835958
Slovak Republic,2004,73.9585365853659,10691.4465495259,511.52987671,6.96724673791683
Slovenia,2004,77.2073170731707,17233.1385611279,1368.64868164,7.86174535218872
Sweden,2004,80.4975609756098,42821.6731423358,3488.17285156,5.95872746228238
Eswatini,2004,42.538,2599.15214954166,183.92892456,0.59112523525999
Seychelles,2004,72.6609756097561,10176.6587120064,499.11706543,4.60745674727648
Syrian Arab Republic,2004,72.475,6241.05823212955,61.67289352,2.56359116706555
Chad,2004,48.232,460.067046238429,28.27807426,0.046809158750881
East Asia & Pacific (IDA & IBRD countries),2004,72.0602404145014,1441.93590244029,55.9470864327753,3.24391975143141
Europe & Central Asia (IDA & IBRD countries),2004,69.112331849457,3738.90467515296,204.720985466178,7.18844739848962
Togo,2004,55.569,406.092383495156,17.20272064,0.319843709876194
Thailand,2004,73.08,2647.26171987261,83.49951172,3.21828586617801
Tajikistan,2004,66.028,305.266899929068,14.93279266,0.38228524017697
Turkmenistan,2004,66.075,1418.80626559546,319.25836182,10.2431803969725
Latin America & the Caribbean (IDA & IBRD countries),2004,72.2098636245374,4169.29674914585,280.720056515558,2.44116245912787
Timor-Leste,2004,61.628,465.929912651259,19.33460426,0.211418951996516
Middle East & North Africa (IDA & IBRD countries),2004,69.6081160153551,2228.84409519302,95.4537451081712,3.15332387108107
Tonga,2004,69.67,2195.98961773664,110.70254517,1.23767084839129
South Asia (IDA & IBRD),2004,64.5398610012559,605.096035820548,22.8413448552242,0.826471545844442
Sub-Saharan Africa (IDA & IBRD countries),2004,52.8488071191082,925.429937236101,53.4982213579236,0.815206752344179
Trinidad and Tobago,2004,71.076,9756.50037102982,449.84872437,11.8280425849707
Tunisia,2004,74.49,3029.76849150158,169.67736816,2.18417295990287
Turkiye,2004,73.24,6031.94792735276,299.56063843,3.31341384668404
Tuvalu,2004,63.693,2328.41080749753,228.37380981,1.02134611137602
Tanzania,2004,55.596,447.513336181641,23.90641594,0.13242657770449
Uganda,2004,51.547,292.472662865966,18.83850098,0.0600454929422465
Ukraine,2004,68.1853658536585,1416.60375976563,84.58253479,6.47269736654415
Upper middle income,2004,72.2166980848,2589.75261284266,139.065175018363,4.22018046042021
Uruguay,2004,76.007,4130.1001146777,371.60061646,1.64765477412403
United States,2004,77.4878048780488,41724.6316287624,6097.28759766,19.5976305014211
Uzbekistan,2004,67.401,465.119886944025,27.97478294,4.82672080828983
St. Vincent and the Grenadines,2004,73.035,4883.31366497216,195.94268799,2.22009093492469
"Venezuela, RB",2004,72.514,4287.70714653739,293.39657593,5.32315511498362
Vietnam,2004,73.135,551.903505134912,28.7441864,1.03327342030459
Vanuatu,2004,69.313,1718.26302892176,63.296772,0.329532724002331
World,2004,68.8616998205134,6818.91569432142,642.805641401121,4.08516245196244
Samoa,2004,71.696,2168.03880727484,109.05974579,1.01024600881474
"Yemen, Rep.",2004,65.006,669.103361915005,39.15239334,0.94678120713821
South Africa,2004,54.043,5268.2728672909,375.30838013,7.82579773051191
Zambia,2004,49.487,556.04714273266,37.97074127,0.188594239482146
Africa Eastern and Southern,2005,54.2196508058581,1120.44678810807,71.023523184485,1.00285715118919
Afghanistan,2005,58.361,255.05511997846,23.89050102,0.063495466170261
Africa Western and Central,2005,52.3445512272646,1000.86958105037,44.2732381325424,0.501186433220843
Angola,2005,51.57,1900.72472515377,54.26077652,0.812813415503919
Albania,2005,76.621,2673.78658429559,165.2653656,1.33820939947885
Arab World,2005,68.1626821796793,4048.84557785748,135.418015667692,3.70759995136594
United Arab Emirates,2005,76.683,42190.5543794633,913.3560791,27.2039685849692
Argentina,2005,75.139,5086.62776073134,392.58874512,3.73657879363165
Armenia,2005,71.792,1608.16355164313,96.35484314,1.46361666834478
Antigua and Barbuda,2005,75.825,12808.0101536637,626.7166748,5.13340590746999
Australia,2005,80.8414634146341,34461.7087799639,3013.08764648,18.3423134132321
Austria,2005,79.3317073170732,38417.4577857677,3710.39794922,9.26611355969716
Azerbaijan,2005,67.562,1578.40239029603,35.07611465,3.57966371128265
Burundi,2005,53.023,151.18853639299,12.77716923,0.0203007935932409
Belgium,2005,78.9804878048781,36809.7013403619,3419.69311523,10.5557823718867
Benin,2005,57.125,805.904628723631,24.14694977,0.355853600774169
Burkina Faso,2005,53.092,442.944399545574,18.09339523,0.0763901874622177
Bangladesh,2005,67.299,492.808648889577,11.60705376,0.232129713068738
Bulgaria,2005,72.5609756097561,3899.90772068651,267.74139404,6.2658541744854
Bahrain,2005,76.931,17705.235163895,570.29425049,22.9399254857771
"Bahamas, The",2005,72.765,28280.870835298,1220.78820801,6.06663492971855
Bosnia and Herzegovina,2005,75.42,2741.11851892289,262.89282227,3.96405037109821
Belarus,2005,68.8512195121951,3125.81053502853,198.30737305,5.87546545880183
Belize,2005,69.376,5212.66161390994,174.41145325,1.67632634438843
Bolivia,2005,64.386,1018.3089276776,52.48216629,1.07172703003597
Brazil,2005,71.753,4773.24894374558,384.93200684,1.77566775359549
Barbados,2005,74.89,14173.7513776686,935.64044189,5.26946625160834
Brunei Darussalam,2005,74.731,25991.1671612527,646.16021729,13.6072223843404
Bhutan,2005,65.805,1201.4329673197,47.74116898,0.482419564597403
Botswana,2005,52.61,5240.316159068,277.06097412,2.26119208657214
Central African Republic,2005,46.433,317.877655628994,15.28491306,0.0522710087420666
Canada,2005,80.1926829268293,36382.5079164537,3296.50146484,17.0274852712361
Central Europe and the Baltics,2005,73.8449951359211,8363.4779759763,522.503619439011,6.91820806303894
Switzerland,2005,81.2365853658537,56242.8933645639,5673.94042969,6.16502480788869
Chile,2005,78.016,7561.8305480446,500.64517212,3.46021175238628
China,2005,74.111,1753.41782925823,71.86441803,4.46770002977058
Cote d'Ivoire,2005,51.824,1267.08722155178,64.44137573,0.309959592679415
Cameroon,2005,54.362,1129.35789968588,41.45746613,0.290590465409952
"Congo, Dem. Rep.",2005,53.927,211.572633235541,9.28722,0.0390802897491671
"Congo, Rep.",2005,58.126,1810.58881530775,31.53102112,1.17347913774046
Colombia,2005,73.081,3448.98036486383,207.15899658,1.3651993392295
Comoros,2005,59.604,1103.19533860778,65.68196106,0.253086398564602
Cabo Verde,2005,72.68,1972.78423647669,100.67198181,0.892808221984214
Costa Rica,2005,78.505,4643.45856992587,311.70877075,1.45277204452445
Caribbean small states,2005,70.4579949689513,7248.40734268383,351.039433218772,5.44654790136032
Cuba,2005,77.047,3791.87300608904,331.53213501,2.34036394214252
Cyprus,2005,78.101,24959.259765625,1366.01708984,7.61767386652623
Czechia,2005,75.9243902439025,13430.6698955613,852.65246582,11.7508040045152
Germany,2005,78.9317073170732,34520.2396492496,3558.21337891,9.7294243784419
Djibouti,2005,58.316,852.890188282475,40.95962524,0.517535432704817
Denmark,2005,77.8439024390244,48799.8256011275,4442.75537109,9.26296349191935
Dominican Republic,2005,70.875,3903.8162379585,171.23001099,2.03933155035213
Algeria,2005,72.061,3131.32853176212,100.71382904,2.85799339804472
East Asia & Pacific (excluding high income),2005,72.5556171344471,1637.97659949104,64.2561821362755,3.60188938203433
Early-demographic dividend,2005,66.1915034839954,1809.90006364295,88.3383846040583,1.71677436501719
East Asia & Pacific,2005,73.4379270781757,4881.34656235505,291.608527986028,4.38440574899792
Europe & Central Asia (excluding high income),2005,68.3823219019124,4272.2778340144,227.776838642016,7.33374418149283
Europe & Central Asia,2005,74.1946292992819,19225.5342850434,1665.36433702625,7.78856493901652
Ecuador,2005,74.514,3014.3100093159,167.94581604,2.04938088023122
"Egypt, Arab Rep.",2005,68.779,1133.10546057176,63.86014175,2.051462096332
Euro area,2005,79.4246150402461,31947.6679669722,2977.7562247872,8.33739976150602
Eritrea,2005,60.597,387.898961039094,20.64316559,0.211884466412026
Spain,2005,80.1707317073171,26429.1509449319,2060.33081055,8.02920201300456
Estonia,2005,72.5682926829268,10412.6443137966,524.68011475,12.7179786623139
Ethiopia,2005,54.008,160.076791772058,6.65360308,0.0651865767642889
European Union,2005,78.2714286678124,27343.5634971045,2486.45719818358,8.00768329116562
Fragile and conflict affected situations,2005,57.0517009642333,1240.53659128555,53.3361104891489,0.85260851120493
Finland,2005,78.8170731707317,39054.8504423825,3228.95214844,10.5716706450802
Fiji,2005,66.632,3406.56825819596,129.10287476,1.47441541924607
France,2005,80.1634146341463,34768.1759037525,3575.02514648,6.02420750933948
"Micronesia, Fed. Sts.",2005,70.884,2256.01135749054,417.72436523,1.44222098813522
Gabon,2005,61.959,6570.96280419631,199.66485596,4.15537249402548
United Kingdom,2005,79.0487804878049,42131.6993992712,3552.64306641,8.95545004366562
Georgia,2005,71.13,1642.76093756395,126.44508362,1.08649159573546
Ghana,2005,59.76,477.60584133816,40.9943161,0.312931292860665
Guinea,2005,54.632,321.338636176284,19.9973259,0.20021632584838
"Gambia, The",2005,58.394,618.960528260386,38.13536453,0.198751128131247
Guinea-Bissau,2005,52.249,425.471858600051,34.49228668,0.152205562637657
Equatorial Guinea,2005,55.464,9502.85881614782,163.8336792,9.62154450638031
Greece,2005,79.2390243902439,22560.1472939077,1935.26757813,9.27888262301796
Grenada,2005,73.521,6308.66504213503,341.89974976,2.2674914288824
Guatemala,2005,69.168,2068.50012859333,132.33413696,0.890464914829786
Guyana,2005,65.132,1085.78488650781,87.04457092,1.94811436888794
High income,2005,78.5802188012294,33295.7544361847,3549.87823476399,11.9067015854108
Honduras,2005,70.104,1289.82599066969,98.11772919,0.921395422368818
Heavily indebted poor countries (HIPC),2005,55.4083228176931,505.366246795765,26.1688906411331,0.185879068158158
Croatia,2005,75.2446341463415,10634.2357827089,727.13104248,4.97663089361019
Haiti,2005,60.415,788.426635201802,24.89042091,0.186569216923333
Hungary,2005,72.6487804878049,11223.3993032598,895.20330811,5.54373330289289
IBRD only,2005,69.9336002851698,2278.46474839944,117.416740864521,3.21510529235796
IDA & IBRD total,2005,67.321582149073,1924.47116003664,97.4231017724514,2.59745374580817
IDA total,2005,58.394810588252,715.587904610304,27.2920172083005,0.485641690784568
IDA blend,2005,57.0607811156784,888.883602317509,35.3835733438043,0.895960186939958
Indonesia,2005,67.649,1249.39768934573,34.78797531,1.49537719264076
IDA only,2005,59.0785813560259,627.513234302732,23.1650512561393,0.274665002207919
India,2005,64.996,710.509344850714,27.66702271,0.98426456510395
Ireland,2005,78.9439024390244,50933.0216095589,3938.19116211,11.2141745059823
"Iran, Islamic Rep.",2005,71.838,3226.61397057427,174.84387207,6.42310269331057
Iraq,2005,64.844,1740.66833006213,53.76188278,2.96633801234294
Iceland,2005,81.5024390243902,56794.8501588953,5111.64208984,7.71734941682797
Israel,2005,80.1512195121951,21223.9355901939,1555.03601074,8.80362452511987
Italy,2005,80.7829268292683,32055.0920757503,2677.55224609,8.17378306441827
Jamaica,2005,71.044,4200.38996606953,186.54173279,3.94491627685716
Jordan,2005,72.932,2216.9451815491,193.5009613,3.49914270817669
Japan,2005,81.9251219512195,37812.8950199948,2883.30004883,9.49198928012225
Kazakhstan,2005,65.86,3771.27895733845,144.70140076,11.1711680695843
Kenya,2005,57.344,522.776902520039,30.47352028,0.232123353893108
Kyrgyz Republic,2005,67.9560975609756,476.552129968975,36.11393356,1.026614533517
Cambodia,2005,64.293,475.069394260589,32.4956665,0.200806508805379
Kiribati,2005,64.967,1142.3122962953,139.9230957,0.713092379059769
